stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,delay_register_active,offset_correction_active_codes,gain_correction_active,active_polarity,primary_valid,primary_rejection_reason,raw_phase_difference_rad,polarity_hypothesis,applied_phase_adjustment_rad,corrected_phase_difference_rad,measured_skew_samples,measured_skew_ps,tone_A_frequency_hz,tone_B_frequency_hz,tone_A_amplitude,tone_B_amplitude,tone_A_correlation,tone_B_correlation,tone_A_rmse,tone_B_rmse,dither_A_valid,dither_B_valid,dither_skew_valid,dither_skew_samples,dither_skew_ps,tone_dither_disagreement_samples,tone_dither_disagreement_ps,tone_A_sndr_db,tone_A_enob_bits,tone_B_sndr_db,tone_B_enob_bits,dither_reason,dither_rising_skew_ps,dither_falling_skew_ps,dither_edge_disagreement_ps
skew,actuator_characterization_repeat,0,13,5,565,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.034641,-1,-3.141593,-0.106952,-0.110990,-85.376550,199375040.848204,199375040.848204,551.425469,534.056923,0.999606,0.999600,10.944336,10.682855,1,1,0,nan,nan,nan,nan,31.035648,4.863065,30.967704,4.851778,edge estimates disagree,69.081981,-278.656131,347.738112,
skew,actuator_characterization_repeat,0,13,6,566,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.034372,-1,-3.141593,-0.107221,-0.111268,-85.590970,199375040.848204,199375040.848204,551.340134,534.138791,0.999641,0.999618,10.453978,10.450290,1,1,0,nan,nan,nan,nan,31.432461,4.928980,31.160215,4.883757,edge estimates disagree,223.151499,-93.628423,316.779922,
skew,actuator_characterization_repeat,0,13,7,567,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,2.998301,-1,-3.141593,-0.143292,-0.148701,-114.385383,199375040.848204,199375040.848204,548.138299,526.845609,0.999627,0.999621,10.585209,10.252663,1,1,0,nan,nan,nan,nan,31.273514,4.902577,31.206634,4.891467,skew outside supported linear range,-467.927002,-136.845192,331.081810,
skew,actuator_characterization_repeat,0,13,8,568,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.003765,-1,-3.141593,-0.137828,-0.143031,-110.023943,199375040.848204,199375040.848204,549.186140,528.189760,0.999627,0.999611,10.602093,10.418621,1,1,0,nan,nan,nan,nan,31.276260,4.903033,31.089295,4.871976,skew outside supported linear range,-80.385283,-368.560692,288.175410,
skew,actuator_characterization_repeat,0,13,9,569,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.008929,-1,-3.141593,-0.132664,-0.137672,-105.901432,199375040.848204,199375040.848204,549.813486,529.372241,0.999623,0.999585,10.668826,10.782644,1,1,0,nan,nan,nan,nan,31.231675,4.895627,30.810418,4.825651,skew outside supported linear range,-278.066293,-177.182150,100.884143,
skew,actuator_characterization_repeat,0,13,10,570,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,28,-8.960614,1.000000,1.000000,1,none,3.020746,-1,-3.141593,-0.120846,-0.125408,-96.467998,199375040.848204,199375040.848204,550.544503,531.386478,0.999506,0.999483,12.227547,12.075262,0,0,0,nan,nan,nan,nan,30.058762,4.700791,29.859979,4.667771,POLARITY,nan,nan,nan,
skew,calibration,1,14,1,571,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,31,-8.960614,1.000000,1.000000,1,none,3.062195,-1,-3.141593,-0.079397,-0.082394,-63.380348,199375040.848204,199375040.848204,545.940385,531.249604,0.999617,0.999623,10.692422,10.330329,1,1,0,nan,nan,nan,nan,31.151082,4.882240,31.213390,4.892590,edge estimates disagree,-7.316033,-45.786170,38.470137,
skew,calibration,1,14,2,572,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,31,-8.960614,1.000000,1.000000,1,none,3.067522,-1,-3.141593,-0.074071,-0.076867,-59.128647,199375040.848204,199375040.848204,547.618073,533.400933,0.999586,0.999579,11.158357,10.946994,1,1,0,nan,nan,nan,nan,30.807251,4.825125,30.744878,4.814764,edge estimates disagree,-11.167400,-112.211233,101.043833,
skew,calibration,1,14,3,573,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,31,-8.960614,1.000000,1.000000,1,none,3.057071,-1,-3.141593,-0.084522,-0.087712,-67.470944,199375040.848204,199375040.848204,544.149215,529.411388,0.999648,0.999622,10.202637,10.290267,1,1,0,nan,nan,nan,nan,31.529811,4.945151,31.217033,4.893195,edge estimates disagree,-224.477054,-71.845123,152.631931,
skew,calibration,1,14,4,574,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,31,-8.960614,1.000000,1.000000,1,none,3.068510,-1,-3.141593,-0.073083,-0.075842,-58.339908,199375040.848204,199375040.848204,547.979287,533.280467,0.999634,0.999594,10.480769,10.744557,1,1,0,nan,nan,nan,nan,31.357120,4.916465,30.905043,4.841369,skew outside supported linear range,-190.681204,-211.017980,20.336777,
skew,calibration,1,14,5,575,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,31,-8.960614,1.000000,1.000000,1,none,3.081322,-1,-3.141593,-0.060271,-0.062546,-48.112376,199375040.848204,199375040.848204,550.286042,537.340805,0.999644,0.999636,10.395334,10.256670,1,1,0,nan,nan,nan,nan,31.464701,4.934336,31.374568,4.919364,edge estimates disagree,-49.122513,14.477463,63.599976,
skew,calibration,1,14,6,576,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,31,-8.960614,1.000000,1.000000,1,none,3.060044,-1,-3.141593,-0.081548,-0.084627,-65.097449,199375040.848204,199375040.848204,545.362519,530.217873,0.999609,0.999591,10.791506,10.733634,1,1,0,nan,nan,nan,nan,31.061765,4.867403,30.863851,4.834527,edge estimates disagree,70.806944,-119.109599,189.916544,
skew,calibration,1,14,7,577,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,31,-8.960614,1.000000,1.000000,1,none,3.071577,-1,-3.141593,-0.070015,-0.072659,-55.891172,199375040.848204,199375040.848204,548.926691,534.543283,0.999585,0.999567,11.180930,11.125317,1,1,0,nan,nan,nan,nan,30.810429,4.825653,30.623109,4.794536,edge estimates disagree,-3.285335,-109.754518,106.469183,
skew,calibration,1,14,8,578,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,31,-8.960614,1.000000,1.000000,1,none,3.078147,-1,-3.141593,-0.063445,-0.065840,-50.646497,199375040.848204,199375040.848204,550.174988,536.524208,0.999642,0.999634,10.402436,10.269693,1,1,0,nan,nan,nan,nan,31.457016,4.933059,31.350337,4.915338,edge estimates disagree,-98.585754,-49.321770,49.263984,
skew,calibration,1,14,9,579,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,31,-8.960614,1.000000,1.000000,1,none,3.071632,-1,-3.141593,-0.069961,-0.072602,-55.847395,199375040.848204,199375040.848204,548.407934,534.242084,0.999611,0.999613,10.819767,10.514095,1,1,0,nan,nan,nan,nan,31.087416,4.871664,31.109024,4.875253,edge estimates disagree,-30.721355,-108.415762,77.694407,
skew,calibration,1,14,10,580,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,31,-8.960614,1.000000,1.000000,1,none,3.065207,-1,-3.141593,-0.076386,-0.079269,-60.976217,199375040.848204,199375040.848204,547.008064,532.114237,0.999599,0.999567,10.953184,11.063596,1,1,0,nan,nan,nan,nan,30.958767,4.850294,30.631871,4.795992,edge estimates disagree,-222.954701,76.398205,299.352906,
skew,calibration,2,15,1,581,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,34,-8.960614,1.000000,1.000000,1,none,3.121756,-1,-3.141593,-0.019837,-0.020585,-15.834897,199375040.848204,199375040.848204,540.984455,532.315414,0.999609,0.999615,10.710338,10.451934,1,1,0,nan,nan,nan,nan,31.057332,4.866666,31.129148,4.878596,edge estimates disagree,5.299503,-83.179947,88.479450,
skew,calibration,2,15,2,582,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,34,-8.960614,1.000000,1.000000,1,none,3.126393,-1,-3.141593,-0.015199,-0.015773,-12.133120,199375040.848204,199375040.848204,547.871804,539.287600,0.999631,0.999616,10.532787,10.575576,1,1,0,nan,nan,nan,nan,31.312413,4.909039,31.140028,4.880403,skew outside supported linear range,113.428628,287.935046,174.506419,
skew,calibration,2,15,3,583,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,34,-8.960614,1.000000,1.000000,1,none,3.122206,-1,-3.141593,-0.019386,-0.020118,-15.475390,199375040.848204,199375040.848204,541.077878,532.240477,0.999582,0.999568,11.059139,11.057675,1,1,0,nan,nan,nan,nan,30.780469,4.820676,30.638582,4.797107,skew outside supported linear range,-243.374627,-170.803212,72.571415,
skew,calibration,2,15,4,584,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,34,-8.960614,1.000000,1.000000,1,none,3.125741,-1,-3.141593,-0.015851,-0.016450,-12.653612,199375040.848204,199375040.848204,547.612282,539.213839,0.999621,0.999619,10.666031,10.537102,1,1,0,nan,nan,nan,nan,31.199107,4.890217,31.170497,4.885465,edge estimates disagree,-145.332244,-6.469518,138.862726,
skew,calibration,2,15,5,585,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,34,-8.960614,1.000000,1.000000,1,none,3.126978,-1,-3.141593,-0.014615,-0.015167,-11.666584,199375040.848204,199375040.848204,548.443151,539.868187,0.999656,0.999636,10.176093,10.296299,1,1,0,nan,nan,nan,nan,31.620711,4.960251,31.381832,4.920570,edge estimates disagree,-46.507418,-159.460017,112.952599,
skew,calibration,2,15,6,586,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,34,-8.960614,1.000000,1.000000,1,none,3.126337,-1,-3.141593,-0.015256,-0.015832,-12.178187,199375040.848204,199375040.848204,548.877944,540.317802,0.999634,0.999618,10.503059,10.569877,1,1,0,nan,nan,nan,nan,31.352899,4.915764,31.161287,4.883935,edge estimates disagree,-83.155849,63.419339,146.575189,
skew,calibration,2,15,7,587,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,34,-8.960614,1.000000,1.000000,1,none,3.125252,-1,-3.141593,-0.016340,-0.016957,-13.043851,199375040.848204,199375040.848204,546.368312,537.652544,0.999635,0.999639,10.434239,10.210196,1,1,0,nan,nan,nan,nan,31.370195,4.918637,31.419053,4.926753,edge estimates disagree,-167.218811,57.843310,225.062121,
skew,calibration,2,15,8,588,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,34,-8.960614,1.000000,1.000000,1,none,3.126003,-1,-3.141593,-0.015590,-0.016178,-12.444930,199375040.848204,199375040.848204,547.302416,538.845927,0.999623,0.999610,10.625540,10.644088,1,1,0,nan,nan,nan,nan,31.227227,4.894888,31.076823,4.869904,skew outside supported linear range,2.863649,414.540589,411.676940,
skew,calibration,2,15,9,589,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,34,-8.960614,1.000000,1.000000,1,none,3.123052,-1,-3.141593,-0.018540,-0.019240,-14.800290,199375040.848204,199375040.848204,543.978693,535.114968,0.999596,0.999591,10.928687,10.816524,1,1,0,nan,nan,nan,nan,30.929978,4.845511,30.876887,4.836692,edge estimates disagree,-73.760811,89.570305,163.331116,
skew,calibration,2,15,10,590,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,34,-8.960614,1.000000,1.000000,1,none,3.124978,-1,-3.141593,-0.016614,-0.017241,-13.262688,199375040.848204,199375040.848204,546.383636,537.896647,0.999634,0.999634,10.455386,10.292787,1,1,0,nan,nan,nan,nan,31.352852,4.915756,31.353017,4.915784,edge estimates disagree,6.579544,-123.356721,129.936265,
skew,calibration,3,16,1,591,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.139574,-1,3.141593,0.002019,0.002095,1.611723,199375040.848204,199375040.848204,540.146837,533.427895,0.999637,0.999628,10.291789,10.287456,1,1,0,nan,nan,nan,nan,31.390119,4.921947,31.285055,4.904494,corrected tone and dither skew estimates disagree,-20.618367,-23.079230,2.460863,
skew,calibration,3,16,2,592,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.141090,-1,3.141593,0.000503,0.000522,0.401515,199375040.848204,199375040.848204,547.743612,541.175462,0.999437,0.999429,12.987849,12.922433,1,1,0,nan,nan,nan,nan,29.490502,4.606396,29.429576,4.596275,edge estimates disagree,50.928167,-48.156668,99.084834,
skew,calibration,3,16,3,593,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.140275,-1,3.141593,0.001317,0.001367,1.051509,199375040.848204,199375040.848204,543.801165,537.326758,0.999649,0.999608,10.198788,10.646659,1,1,0,nan,nan,nan,nan,31.527532,4.944773,31.050202,4.865482,corrected tone and dither skew estimates disagree,70.891940,69.083684,1.808255,
skew,calibration,3,16,4,594,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.139696,-1,3.141593,0.001897,0.001968,1.514222,199375040.848204,199375040.848204,542.494800,536.001067,0.999553,0.999551,11.476616,11.359599,1,1,0,nan,nan,nan,nan,30.481335,4.770986,30.465753,4.768398,skew outside supported linear range,-90.899487,-293.953461,203.053974,
skew,calibration,3,16,5,595,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.139609,-1,3.141593,0.001984,0.002059,1.583469,199375040.848204,199375040.848204,542.656283,536.306657,0.999577,0.999593,11.169960,10.827575,1,1,0,nan,nan,nan,nan,30.719164,4.810492,30.887339,4.838428,edge estimates disagree,83.386853,8.787379,74.599474,
skew,calibration,3,16,6,596,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.139691,-1,3.141593,0.001902,0.001974,1.518279,199375040.848204,199375040.848204,543.059636,536.961385,0.999632,0.999632,10.412074,10.293996,1,1,0,nan,nan,nan,nan,31.335906,4.912941,31.336881,4.913103,edge estimates disagree,-58.865802,166.168810,225.034611,
skew,calibration,3,16,7,597,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.139085,-1,3.141593,0.002508,0.002603,2.001963,199375040.848204,199375040.848204,542.582968,536.022219,0.999634,0.999616,10.394522,10.507448,1,1,0,nan,nan,nan,nan,31.342933,4.914108,31.143411,4.880965,skew outside supported linear range,-329.209286,-161.662818,167.546468,
skew,calibration,3,16,8,598,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.140998,-1,3.141593,0.000594,0.000617,0.474466,199375040.848204,199375040.848204,547.929536,541.135279,0.999656,0.999623,10.176759,10.521003,1,1,0,nan,nan,nan,nan,31.612005,4.958805,31.214675,4.892803,edge estimates disagree,9.108320,-29.781273,38.889593,
skew,calibration,3,16,9,599,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.140833,-1,3.141593,0.000760,0.000788,0.606531,199375040.848204,199375040.848204,547.521788,541.132544,0.999631,0.999625,10.524705,10.490914,1,1,0,nan,nan,nan,nan,31.313530,4.909224,31.239506,4.896928,edge estimates disagree,-107.171220,-170.861942,63.690722,
skew,calibration,3,16,10,600,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.140737,-1,3.141593,0.000856,0.000888,0.683114,199375040.848204,199375040.848204,547.309815,540.299367,0.999623,0.999623,10.624217,10.490358,1,1,0,nan,nan,nan,nan,31.228426,4.895087,31.226583,4.894781,edge estimates disagree,116.054465,198.344243,82.289778,
skew,calibration,4,17,1,601,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.141157,-1,3.141593,0.000435,0.000452,0.347411,199375040.848204,199375040.848204,546.573658,539.859548,0.999613,0.999603,10.756241,10.752295,1,1,0,nan,nan,nan,nan,31.109464,4.875326,31.005292,4.858022,skew outside supported linear range,-367.333631,-75.919113,291.414518,
skew,calibration,4,17,2,602,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.139177,-1,3.141593,0.002416,0.002507,1.928466,199375040.848204,199375040.848204,540.482483,533.950155,0.999635,0.999616,10.341996,10.468483,1,1,0,nan,nan,nan,nan,31.353245,4.915821,31.142040,4.880737,edge estimates disagree,-73.030119,-148.441738,75.411619,
skew,calibration,4,17,3,603,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.140721,-1,3.141593,0.000872,0.000905,0.695902,199375040.848204,199375040.848204,547.489223,540.940886,0.999617,0.999602,10.718306,10.803481,1,1,0,nan,nan,nan,nan,31.154689,4.882839,30.981422,4.854057,edge estimates disagree,-85.354191,323.747766,409.101957,
skew,calibration,4,17,4,604,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.140779,-1,3.141593,0.000814,0.000844,0.649536,199375040.848204,199375040.848204,547.898298,540.936112,0.999619,0.999607,10.699512,10.735412,1,1,0,nan,nan,nan,nan,31.176419,4.886448,31.036245,4.863164,corrected tone and dither skew estimates disagree,-63.697297,-41.638752,22.058545,
skew,calibration,4,17,5,605,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.140939,-1,3.141593,0.000653,0.000678,0.521628,199375040.848204,199375040.848204,547.667733,540.868206,0.999618,0.999619,10.715092,10.560959,1,1,0,nan,nan,nan,nan,31.160125,4.883742,31.177462,4.886622,edge estimates disagree,78.957926,-260.883337,339.841264,
skew,calibration,4,17,6,606,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.141030,-1,3.141593,0.000563,0.000584,0.449366,199375040.848204,199375040.848204,547.016869,540.432781,0.999622,0.999609,10.627638,10.682010,1,1,0,nan,nan,nan,nan,31.220979,4.893850,31.071474,4.869016,edge estimates disagree,-114.166632,164.785564,278.952196,
skew,calibration,4,17,7,607,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.139717,-1,3.141593,0.001875,0.001946,1.497153,199375040.848204,199375040.848204,540.199665,533.471815,0.999630,0.999632,10.389451,10.235855,1,1,0,nan,nan,nan,nan,31.308935,4.908461,31.329447,4.911868,edge estimates disagree,-190.884254,-59.182484,131.701770,
skew,calibration,4,17,8,608,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.141077,-1,3.141593,0.000516,0.000535,0.411731,199375040.848204,199375040.848204,547.136389,540.769569,0.999616,0.999603,10.712063,10.767365,1,1,0,nan,nan,nan,nan,31.154149,4.882749,31.007756,4.858431,edge estimates disagree,-225.046577,-53.529454,171.517123,
skew,calibration,4,17,9,609,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.139012,-1,3.141593,0.002581,0.002678,2.060239,199375040.848204,199375040.848204,540.646330,534.347976,0.999615,0.999612,10.607579,10.523490,1,1,0,nan,nan,nan,nan,31.135640,4.879674,31.102988,4.874250,edge estimates disagree,4.308938,-45.727935,50.036873,
skew,calibration,4,17,10,610,1,none,1300000000.000000,2600000000.000000,1.000000,1,1,35,-8.960614,1.000000,1.000000,1,none,-3.139663,-1,3.141593,0.001930,0.002003,1.540423,199375040.848204,199375040.848204,541.261180,535.205519,0.999624,0.999606,10.501275,10.630795,1,1,0,nan,nan,nan,nan,31.232997,4.895847,31.028797,4.861926,edge estimates disagree,-29.035502,-176.070232,147.034730,
