stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_gain,gain_error,correlation,rmse_codes,dither_gain,dither_valid,dither_reason,sndr_db,enob_bits
gain,calibration,9,9,7,627,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.025751,0.025751,0.999647,11.375113,0.420767,1,FIT_QUALITY,38.328255,6.074461,
gain,calibration,9,9,8,628,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.034067,0.034067,0.999637,11.627002,0.487882,1,FIT_QUALITY,38.361343,6.079957,
gain,calibration,9,9,9,629,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.029607,0.029607,0.999648,10.686819,0.447221,1,FIT_QUALITY,38.696102,6.135565,
gain,calibration,9,9,10,630,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.961643,-0.038357,0.997751,25.251520,0.572282,1,FIT_QUALITY,37.804798,5.987508,
gain,calibration,9,9,11,631,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.993584,-0.006416,0.999083,16.636963,0.402065,1,FIT_QUALITY,37.967258,6.014495,
gain,calibration,9,9,12,632,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.013123,0.013123,0.999387,13.942683,0.541499,1,FIT_QUALITY,38.213680,6.055429,
gain,calibration,9,9,13,633,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.024172,0.024172,0.999591,15.303699,0.557329,1,NONE,39.016914,6.188857,
gain,calibration,9,9,14,634,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.005217,0.005217,0.999434,13.239111,0.413687,1,FIT_QUALITY,38.820808,6.156281,
gain,calibration,9,9,15,635,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.030121,0.030121,0.999598,11.767144,0.428249,1,FIT_QUALITY,38.990536,6.184474,
gain,calibration,9,9,16,636,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.019053,0.019053,0.999612,12.251189,0.430959,1,FIT_QUALITY,38.759659,6.146123,
gain,calibration,9,9,17,637,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.023255,0.023255,0.999641,11.382307,0.436394,1,FIT_QUALITY,39.447811,6.260434,
gain,calibration,9,9,18,638,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.972161,-0.027839,0.998437,22.685987,0.440517,1,FIT_QUALITY,38.263493,6.063704,
gain,calibration,9,9,19,639,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.016390,0.016390,0.999482,13.680917,0.561609,1,FIT_QUALITY,38.981739,6.183013,
gain,calibration,9,9,20,640,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.971697,-0.028303,0.998444,21.246161,0.502813,1,FIT_QUALITY,38.842724,6.159921,
gain,calibration,9,9,21,641,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.030048,0.030048,0.999603,11.588098,0.448757,1,FIT_QUALITY,38.898659,6.169213,
gain,calibration,9,9,22,642,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.027646,0.027646,0.999573,12.254696,0.484190,1,FIT_QUALITY,38.502926,6.103477,
gain,calibration,9,9,23,643,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.024118,0.024118,0.999603,11.903274,0.463717,1,FIT_QUALITY,38.946587,6.177174,
gain,calibration,9,9,24,644,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.030095,0.030095,0.999554,12.449532,0.473900,1,FIT_QUALITY,38.621555,6.123182,
gain,calibration,9,9,25,645,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.023066,0.023066,0.999630,11.132152,0.488847,1,FIT_QUALITY,38.813583,6.155081,
gain,calibration,9,9,26,646,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.963003,-0.036997,0.998110,23.198330,0.477209,1,FIT_QUALITY,38.144344,6.043911,
gain,calibration,9,9,27,647,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.016284,0.016284,0.999536,14.398167,0.499815,1,FIT_QUALITY,39.154613,6.211730,
gain,calibration,9,9,28,648,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.995472,-0.004528,0.999084,16.685268,0.469885,1,FIT_QUALITY,37.985405,6.017509,
gain,calibration,9,9,29,649,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.963731,-0.036269,0.998061,23.491726,0.419736,1,FIT_QUALITY,38.364536,6.080488,
gain,calibration,9,9,30,650,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.021032,0.021032,0.999576,12.316411,0.465109,1,FIT_QUALITY,38.776180,6.148868,
gain,verification,9,1,1,651,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.981963,-0.018037,0.998708,22.259136,nan,0,not evaluated,38.788052,6.150839,
gain,verification,9,1,2,652,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.998518,-0.001482,0.999238,18.582872,nan,0,not evaluated,38.459206,6.096214,
gain,verification,9,1,3,653,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.987495,-0.012505,0.998835,18.701740,nan,0,not evaluated,39.176758,6.215409,
gain,verification,9,1,4,654,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.029533,0.029533,0.999548,13.540240,nan,0,not evaluated,38.185413,6.050734,
gain,verification,9,1,5,655,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.018010,0.018010,0.999530,15.845633,nan,0,not evaluated,38.741398,6.143090,
gain,verification,9,1,6,656,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.015239,0.015239,0.999547,12.183782,nan,0,not evaluated,38.601070,6.119780,
gain,verification,9,1,7,657,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.956353,-0.043647,0.997716,26.206570,nan,0,not evaluated,38.291862,6.068416,
gain,verification,9,1,8,658,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.000871,0.000871,0.999258,15.223245,nan,0,not evaluated,39.172142,6.214642,
gain,verification,9,1,9,659,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.953522,-0.046478,0.997824,24.849834,nan,0,not evaluated,39.042919,6.193176,
gain,verification,9,1,10,660,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.030367,0.030367,0.999637,16.815260,nan,0,not evaluated,39.336567,6.241955,
gain,verification,9,1,11,661,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.002057,0.002057,0.999161,16.065178,nan,0,not evaluated,39.191021,6.217778,
gain,verification,9,1,12,662,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.028636,0.028636,0.999717,13.434654,nan,0,not evaluated,39.189228,6.217480,
gain,verification,9,1,13,663,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.020836,0.020836,0.999633,15.020904,nan,0,not evaluated,38.974377,6.181790,
gain,verification,9,1,14,664,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.002432,0.002432,0.999308,14.679648,nan,0,not evaluated,39.438404,6.258872,
gain,verification,9,1,15,665,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.031029,0.031029,0.999637,10.872870,nan,0,not evaluated,39.678246,6.298712,
gain,verification,9,1,16,666,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.020954,0.020954,0.999561,13.401850,nan,0,not evaluated,38.835892,6.158786,
gain,verification,9,1,17,667,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.979157,-0.020843,0.998835,19.336216,nan,0,not evaluated,38.221939,6.056801,
gain,verification,9,1,18,668,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.983712,-0.016288,0.998838,18.587652,nan,0,not evaluated,38.066372,6.030959,
gain,verification,9,1,19,669,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.026875,0.026875,0.999615,13.058440,nan,0,not evaluated,39.480240,6.265821,
gain,verification,9,1,20,670,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.956151,-0.043849,0.997515,26.441978,nan,0,not evaluated,38.613014,6.121763,
gain,verification,9,1,21,671,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.023538,0.023538,0.999652,11.746085,nan,0,not evaluated,38.898491,6.169185,
gain,verification,9,1,22,672,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.034815,0.034815,0.999666,11.882394,nan,0,not evaluated,38.111145,6.038396,
gain,verification,9,1,23,673,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.025438,0.025438,0.999393,15.329940,nan,0,not evaluated,39.093548,6.201586,
gain,verification,9,1,24,674,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.976776,-0.023224,0.998491,21.066977,nan,0,not evaluated,38.126713,6.040983,
gain,verification,9,1,25,675,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.023106,0.023106,0.999598,14.831950,nan,0,not evaluated,38.789986,6.151161,
gain,verification,9,1,26,676,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,0.994895,-0.005105,0.998993,17.891211,nan,0,not evaluated,38.725220,6.140402,
gain,verification,9,1,27,677,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.028090,0.028090,0.999653,13.523458,nan,0,not evaluated,38.209332,6.054707,
gain,verification,9,1,28,678,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.000698,0.000698,0.999218,16.760689,nan,0,not evaluated,38.318775,6.072886,
gain,verification,9,1,29,679,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.025451,0.025451,0.999525,14.604883,nan,0,not evaluated,38.692196,6.134917,
gain,verification,9,1,30,680,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-10.566683,0.985681,nan,1.000000,1.009289,0.009289,0.999411,14.599623,nan,0,not evaluated,38.637348,6.125806,
