stage,capture_phase,iteration,capture_group_index,capture_index,global_capture_index,accepted,rejection_reason,physical_adc_rate_hz,configured_dac_rate_hz,reference_rate_compensation,channel,canonical_phase,offset_correction_active_codes,gain_correction_active,delay_register_active,active_polarity,measured_offset_residual_codes,fit_offset_codes,correlation,rmse_codes,filtered_residual_at_iteration_start,tolerance_codes
offset,calibration,10,10,24,334,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-2.907041,-2.870713,0.998894,17.844107,0.342945,1.000000
offset,calibration,10,10,25,335,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,6.490459,6.538384,0.999103,16.246782,0.342945,1.000000
offset,calibration,10,10,26,336,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,5.464209,5.477718,0.999178,15.038759,0.342945,1.000000
offset,calibration,10,10,27,337,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-8.519541,-8.452088,0.999034,17.183506,0.342945,1.000000
offset,calibration,10,10,28,338,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-2.060791,-2.001833,0.998980,17.515419,0.342945,1.000000
offset,calibration,10,10,29,339,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-4.717041,-4.647087,0.999027,17.287092,0.342945,1.000000
offset,calibration,10,10,30,340,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-7.220791,-7.157649,0.999059,16.886295,0.342945,1.000000
offset,verification,10,1,1,341,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-3.043291,-2.973113,0.999163,16.030382,-0.484733,1.000000
offset,verification,10,1,2,342,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-4.974541,-4.907147,0.999165,15.967099,-0.484733,1.000000
offset,verification,10,1,3,343,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-8.188292,-8.147455,0.999145,15.753789,-0.484733,1.000000
offset,verification,10,1,4,344,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,3.816709,3.872377,0.999190,15.556511,-0.484733,1.000000
offset,verification,10,1,5,345,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,2.919209,2.975437,0.999112,16.299501,-0.484733,1.000000
offset,verification,10,1,6,346,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,1.077959,1.129690,0.999287,14.541274,-0.484733,1.000000
offset,verification,10,1,7,347,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,6.557959,6.634080,0.999194,15.816079,-0.484733,1.000000
offset,verification,10,1,8,348,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,4.120459,4.183957,0.999072,16.777691,-0.484733,1.000000
offset,verification,10,1,9,349,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-0.135791,-0.102498,0.998741,18.986280,-0.484733,1.000000
offset,verification,10,1,10,350,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,4.051709,4.065507,0.998816,18.063000,-0.484733,1.000000
offset,verification,10,1,11,351,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,4.417959,4.436111,0.998873,17.695253,-0.484733,1.000000
offset,verification,10,1,12,352,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-4.503291,-4.442874,0.999151,15.994578,-0.484733,1.000000
offset,verification,10,1,13,353,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,1.745459,1.794543,0.999042,16.814541,-0.484733,1.000000
offset,verification,10,1,14,354,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-10.693291,-10.638322,0.999190,15.547879,-0.484733,1.000000
offset,verification,10,1,15,355,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,1.924209,1.993497,0.999017,17.362154,-0.484733,1.000000
offset,verification,10,1,16,356,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-2.798291,-2.759473,0.999235,14.875429,-0.484733,1.000000
offset,verification,10,1,17,357,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,3.059209,3.118653,0.999081,16.628868,-0.484733,1.000000
offset,verification,10,1,18,358,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-2.109541,-2.081729,0.998881,17.806965,-0.484733,1.000000
offset,verification,10,1,19,359,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,2.099209,2.117831,0.998776,18.456038,-0.484733,1.000000
offset,verification,10,1,20,360,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,3.850459,3.895979,0.999012,17.016579,-0.484733,1.000000
offset,verification,10,1,21,361,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,6.051709,6.074947,0.998979,16.929867,-0.484733,1.000000
offset,verification,10,1,22,362,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,0.861709,0.902787,0.998825,18.480654,-0.484733,1.000000
offset,verification,10,1,23,363,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-10.564541,-10.514554,0.998990,17.276371,-0.484733,1.000000
offset,verification,10,1,24,364,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,2.315459,2.334756,0.998900,17.502905,-0.484733,1.000000
offset,verification,10,1,25,365,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,2.934209,2.995184,0.999113,16.357672,-0.484733,1.000000
offset,verification,10,1,26,366,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,3.015459,3.079945,0.999127,16.285248,-0.484733,1.000000
offset,verification,10,1,27,367,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,0.181709,0.251586,0.999215,15.524685,-0.484733,1.000000
offset,verification,10,1,28,368,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-1.483291,-1.419789,0.999270,14.879373,-0.484733,1.000000
offset,verification,10,1,29,369,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-3.908291,-3.886925,0.998839,18.023769,-0.484733,1.000000
offset,verification,10,1,30,370,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,3.941709,3.968756,0.999059,16.312372,-0.484733,1.000000
offset,verification,10,2,1,371,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-1.660791,-1.605317,0.998987,17.391891,-0.484733,1.000000
offset,verification,10,2,2,372,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-9.207041,-9.152288,0.999089,16.485121,-0.484733,1.000000
offset,verification,10,2,3,373,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-2.199541,-2.141549,0.999138,16.083376,-0.484733,1.000000
offset,verification,10,2,4,374,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-7.082041,-7.032974,0.998962,17.501516,-0.484733,1.000000
offset,verification,10,2,5,375,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-0.698291,-0.685157,0.998835,17.907972,-0.484733,1.000000
offset,verification,10,2,6,376,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-2.803291,-2.740559,0.999096,16.544531,-0.484733,1.000000
offset,verification,10,2,7,377,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,1.745459,1.752613,0.999122,15.447401,-0.484733,1.000000
offset,verification,10,2,8,378,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-4.554541,-4.516112,0.998725,19.203465,-0.484733,1.000000
offset,verification,10,2,9,379,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,-3.299541,-3.281327,0.998851,17.871508,-0.484733,1.000000
offset,verification,10,2,10,380,1,none,1300000000.000000,2600000000.000000,1.000000,1,0,-9.430320,1.000000,nan,1.000000,2.715459,2.774618,0.999034,17.043848,-0.484733,1.000000
